Gender,Age,HeadCircumference,ShoulderWidth,ChestWidth ,Belly ,Waist ,Hips ,ArmLength ,ShoulderToWaist ,WaistToKnee ,LegLength,TotalHeight,Class
1.0,30,0.3807276879239481,0.7730315517428347,1.0211196230674329,-0.2169754874792489,-0.59970253010416,0.2986166747006532,0.5929769981655855,1.3191870764955622,1.6213731880718325,-0.6102134894044343,0.3188224649460893,6
1.0,28,-0.42070596329967214,1.613027842770383,0.45646337365272704,-0.2169754874792489,0.19857171542012722,0.6418818232713399,1.7091996055066827,0.9472553889189349,1.6213731880718325,-0.8625574135942381,0.6478849874093929,6
1.0,29,-0.1535614128917987,1.1930296972566088,0.644682123457629,-0.907791209383601,-0.029506640443954825,-0.616757054821178,0.9650512006126178,0.5753237013423076,0.6605893081850763,-0.7363854514993362,-0.2570369493646922,6
1.0,23,-1.2221396145232923,0.3530334062290605,1.0211196230674329,-0.2169754874792489,0.31261089335216824,-0.1590701900602624,-0.7092827103990282,1.5051529202838758,0.6605893081850763,-0.9887293756891399,-0.6683651024438219,5
1.0,31,-1.4892841649311657,1.1930296972566088,2.526869621506648,-0.2169754874792489,8.181314170663,-0.2734919062504913,-0.523245609175512,0.5753237013423076,0.8527460841624275,-0.9887293756891399,0.565619356793567,6
1.0,29,-1.2221396145232923,2.8730222793117055,0.45646337365272704,-0.5130393682953998,0.19857171542012722,1.2139904042224843,-0.33720850795199575,1.3191870764955622,0.2762757562303738,-1.2410732998789435,0.1542912037144374,6
1.0,35,0.6478722383318215,1.403028770013496,0.644682123457629,-0.8091032491115506,-0.14354581837599584,0.8707252556517977,-0.1511714067284795,-0.16853967381094717,0.46843253220772507,-0.8625574135942381,0.0720255730986115,7
1.0,30,-0.42070596329967214,0.5630324789859475,0.644682123457629,-0.2169754874792489,0.5406892492162503,0.9851469718420266,0.7790140993891016,0.7612895451306212,0.08411898025302261,-0.35786956521463065,-0.09250568813304035,6
1.0,30,0.11358313751607471,0.7730315517428347,1.2093383728723348,-0.8091032491115506,-0.029506640443954825,0.18419495851042428,-0.7092827103990282,0.3893578575539939,0.8527460841624275,-0.8625574135942381,0.8946818792568707,6
1.0,35,-0.1535614128917987,0.3530334062290605,2.526869621506648,-0.2169754874792489,-0.2575849963080369,0.41303839089088207,-0.523245609175512,1.6911187640721896,1.23705963611713,-2.2504489966381582,-0.01024005751721442,7
1.0,29,-0.6878505137075456,0.14303433347217334,0.644682123457629,-0.5130393682953998,-0.14354581837599584,0.527460107081111,0.22090279571855295,1.3191870764955622,0.08411898025302261,-1.7457611482585509,-0.50383384121217,6
1.0,35,1.1821613391475683,0.7730315517428347,0.644682123457629,-0.5130393682953998,-0.029506640443954825,-0.04464847387003351,0.7790140993891016,0.2033920137656802,0.2762757562303738,-0.7363854514993362,0.0720255730986115,7
1.0,26,-1.2221396145232923,1.613027842770383,0.45646337365272704,-0.61172732856745,0.5406892492162503,-0.04464847387003351,0.5929769981655855,0.017426169977366516,0.8527460841624275,-1.7457611482585509,0.48335372617774114,5
1.0,20,-1.2221396145232923,0.3530334062290605,0.644682123457629,-0.3156634477512992,-0.4856633521721189,0.18419495851042428,0.03486569449503672,0.2033920137656802,0.8527460841624275,-0.8625574135942381,0.9769475098726966,3
1.0,30,-0.1535614128917987,0.5630324789859475,0.45646337365272704,-0.11828752720719861,-0.14354581837599584,0.41303839089088207,-0.7092827103990282,-0.16853967381094717,0.8527460841624275,-1.1149013377840418,0.7301506180252189,6
1.0,35,-0.9549950641154189,0.7730315517428347,0.644682123457629,-1.0064791696556512,-0.2575849963080369,0.527460107081111,0.22090279571855295,1.8770846078605032,0.6605893081850763,-0.7363854514993362,0.8124162486410448,7
1.0,31,-0.42070596329967214,0.14303433347217334,1.0211196230674329,-0.61172732856745,0.31261089335216824,0.18419495851042428,1.1510883018361342,1.6911187640721896,1.23705963611713,-0.9887293756891399,-0.2570369493646922,6
1.0,20,1.9835949903711887,-0.06696473928471375,1.0211196230674329,-0.2169754874792489,-0.029506640443954825,1.2139904042224843,0.9650512006126178,1.3191870764955622,0.6605893081850763,-0.8625574135942381,0.23655683433026334,4
1.0,24,2.250739540779062,1.1930296972566088,0.644682123457629,-0.3156634477512992,-0.14354581837599584,1.7860989851736289,0.22090279571855295,0.3893578575539939,-0.10803779572432862,0.3991622073547804,-1.4087557779862552,5
1.0,29,-0.42070596329967214,1.1930296972566088,1.0211196230674329,-0.61172732856745,-0.14354581837599584,0.18419495851042428,0.22090279571855295,1.8770846078605032,-0.8766648996337335,-0.7363854514993362,-1.2442245167546033,6
1.0,27,0.9150167887396949,0.9830306244997218,0.26824462384782516,-0.5130393682953998,-0.029506640443954825,0.18419495851042428,-0.33720850795199575,1.1332212327072486,-0.8766648996337335,0.14681828316497675,0.9769475098726966,6
1.0,22,-0.6878505137075456,0.3530334062290605,0.26824462384782516,-0.11828752720719861,-0.827780885968242,0.9851469718420266,0.03486569449503672,0.5753237013423076,0.2762757562303738,-0.7363854514993362,-0.01024005751721442,5
1.0,24,-0.1535614128917987,0.5630324789859475,0.45646337365272704,-0.11828752720719861,-0.713741708036201,0.06977324232019538,0.03486569449503672,-0.35450551759926086,0.08411898025302261,-0.8625574135942381,-0.01024005751721442,5
1.0,21,0.6478722383318215,0.5630324789859475,0.45646337365272704,-0.8091032491115506,-0.14354581837599584,0.06977324232019538,0.22090279571855295,0.017426169977366516,0.2762757562303738,-1.2410732998789435,0.565619356793567,5
1.0,25,0.3807276879239481,0.5630324789859475,1.3975571226772365,-1.0064791696556512,-0.14354581837599584,0.18419495851042428,0.7790140993891016,-0.16853967381094717,-0.10803779572432862,-1.1149013377840418,0.23655683433026334,5
1.0,22,-0.1535614128917987,0.7730315517428347,1.3975571226772365,-0.907791209383601,-0.59970253010416,0.41303839089088207,0.5929769981655855,-0.16853967381094717,0.2762757562303738,-0.9887293756891399,0.3188224649460893,5
1.0,18,1.7164504399633151,0.3530334062290605,0.26824462384782516,-0.61172732856745,-0.4856633521721189,-0.1590701900602624,0.03486569449503672,0.2033920137656802,0.6605893081850763,0.020646321070074896,0.1542912037144374,3
1.0,25,1.4493058895554418,0.3530334062290605,-0.10819287576197868,-0.11828752720719861,-0.3716241742400779,-0.04464847387003351,0.03486569449503672,0.3893578575539939,0.8527460841624275,-0.7363854514993362,-0.7506307330596477,5
1.0,30,0.3807276879239481,0.14303433347217334,0.26824462384782516,-0.4143514080233495,0.19857171542012722,-0.04464847387003351,-0.1511714067284795,0.017426169977366516,0.08411898025302261,-0.4840415273095325,0.7301506180252189,6
1.0,25,-0.42070596329967214,1.403028770013496,0.26824462384782516,-0.11828752720719861,0.4266500712842093,-0.1590701900602624,0.03486569449503672,1.5051529202838758,0.46843253220772507,-1.619589186163649,0.8124162486410448,5
1.0,30,-0.6878505137075456,1.1930296972566088,0.45646337365272704,-0.61172732856745,0.0845325374880862,-0.2734919062504913,0.03486569449503672,1.6911187640721896,-0.10803779572432862,-1.1149013377840418,0.8946818792568707,6
1.0,28,-0.1535614128917987,1.1930296972566088,0.644682123457629,-0.11828752720719861,-0.941820063900283,-0.1590701900602624,-0.33720850795199575,-0.5404713613875745,-1.0688216756110847,-0.8625574135942381,0.3188224649460893,6
1.0,6,-0.9549950641154189,-1.1169601030691494,-1.2375053745913902,-1.2038550901997518,-1.055859241832324,-1.0744439195820936,-1.4534311152930932,-1.8422322679057703,0.08411898025302261,-0.9887293756891399,-1.9023495616812107,0
1.0,8,-0.42070596329967214,0.14303433347217334,-0.2964116255668806,-1.1051671299277015,-0.4856633521721189,-0.5023353386309491,0.40693989694206917,1.1332212327072486,0.08411898025302261,0.5253341694496823,0.1542912037144374,1
1.0,24,0.11358313751607471,0.5630324789859475,-0.6728491251766844,-1.2038550901997518,0.0845325374880862,-1.1888656357723224,1.1510883018361342,0.5753237013423076,0.2762757562303738,1.2823659420190934,0.9769475098726966,5
1.0,16,-1.2221396145232923,-0.27696381204160087,0.45646337365272704,-0.7104152888395003,-0.029506640443954825,-0.3879136224407202,-0.33720850795199575,0.017426169977366516,0.2762757562303738,1.2823659420190934,-1.1619588861387773,3
1.0,15,-0.42070596329967214,0.14303433347217334,-1.4257241243962921,-1.2038550901997518,-0.713741708036201,-0.5023353386309491,-0.33720850795199575,0.3893578575539939,0.8527460841624275,1.2823659420190934,0.23655683433026334,3
1.0,4,-0.6878505137075456,-0.27696381204160087,0.08002587404292323,-0.8091032491115506,-0.4856633521721189,-0.5023353386309491,-0.523245609175512,0.2033920137656802,-0.6845081236563823,-0.10552564102482695,-0.42156821059634403,0
1.0,21,0.3807276879239481,0.3530334062290605,0.26824462384782516,-1.2038550901997518,-1.1698984197643651,-0.9600222033918647,-0.8953198116225445,0.3893578575539939,0.8527460841624275,0.3991622073547804,0.1542912037144374,5
1.0,38,-0.1535614128917987,0.5630324789859475,1.2093383728723348,-0.61172732856745,-0.713741708036201,-0.3879136224407202,0.5929769981655855,1.6911187640721896,0.8527460841624275,1.7870537903987007,-0.09250568813304035,7
1.0,49,0.6478722383318215,0.3530334062290605,-0.10819287576197868,-0.907791209383601,-0.59970253010416,-0.616757054821178,0.22090279571855295,0.7612895451306212,1.23705963611713,0.777678093639486,0.3188224649460893,8
1.0,3,-1.4892841649311657,-1.5369582485829234,-1.4257241243962921,-1.4012310107438524,-1.3979767756284471,-1.0744439195820936,-1.6394682165166095,-1.2843347365408293,-1.6452920035431384,-1.2410732998789435,-2.0668808229128626,0
1.0,12,-0.42070596329967214,0.3530334062290605,0.08002587404292323,-0.7104152888395003,0.0845325374880862,-0.3879136224407202,0.9650512006126178,3.9227088895319535,0.8527460841624275,1.9132257524936027,1.1414787711043486,2
1.0,37,1.1821613391475683,0.9830306244997218,0.45646337365272704,0.17777635360895228,-0.2575849963080369,0.2986166747006532,0.03486569449503672,1.6911187640721896,0.6605893081850763,0.020646321070074896,-0.09250568813304035,7
1.0,21,-0.9549950641154189,-0.06696473928471375,0.45646337365272704,-0.5130393682953998,-0.029506640443954825,-0.3879136224407202,0.5929769981655855,1.3191870764955622,0.8527460841624275,1.7870537903987007,0.1542912037144374,5
1.0,16,0.6478722383318215,0.14303433347217334,-0.2964116255668806,-1.0064791696556512,-0.713741708036201,-0.7311787710114069,0.22090279571855295,0.7612895451306212,-0.10803779572432862,0.3991622073547804,0.6478849874093929,3
1.0,19,-0.1535614128917987,0.7730315517428347,-0.6728491251766844,-1.1051671299277015,0.0845325374880862,-0.616757054821178,0.40693989694206917,-1.6562664241174565,0.46843253220772507,1.7870537903987007,0.565619356793567,3
1.0,42,0.9150167887396949,0.14303433347217334,-0.2964116255668806,-1.1051671299277015,-1.055859241832324,-0.3879136224407202,0.40693989694206917,-1.470300580329143,0.6605893081850763,1.1561939799241916,1.0592131404885226,7
1.0,2,-1.4892841649311657,-1.5369582485829234,-0.6728491251766844,-1.2038550901997518,-1.3979767756284471,-0.5023353386309491,-2.197579520187158,0.7612895451306212,-1.8374487795204897,-1.3672452619738455,-1.9846151922970365,0
1.0,50,-0.1535614128917987,0.7730315517428347,-1.4257241243962921,-1.2038550901997518,-1.055859241832324,0.41303839089088207,0.03486569449503672,0.3893578575539939,1.4292164120944812,0.9038500557343878,-0.8328963636754736,8
1.0,37,0.11358313751607471,0.9830306244997218,-0.4846303753717825,-0.4143514080233495,-0.14354581837599584,-0.616757054821178,1.3371254030596504,0.9472553889189349,1.8135299640491835,0.2729902452598786,-0.9151619942912995,7
1.0,20,0.9150167887396949,-0.27696381204160087,0.644682123457629,0.07908839333690197,0.19857171542012722,0.527460107081111,1.1510883018361342,0.2033920137656802,0.46843253220772507,2.7964294871579156,2.2109319691100855,4
1.0,17,-0.42070596329967214,-0.9069610303122622,0.08002587404292323,-0.7104152888395003,-0.4856633521721189,-0.2734919062504913,0.40693989694206917,0.7612895451306212,0.46843253220772507,0.777678093639486,-0.09250568813304035,3
1.0,24,-0.1535614128917987,0.7730315517428347,-0.4846303753717825,-0.907791209383601,0.31261089335216824,-0.7311787710114069,0.5929769981655855,1.3191870764955622,0.6605893081850763,1.660881828303799,0.7301506180252189,5
1.0,3,-1.2221396145232923,-1.3269591758260364,-1.4257241243962921,-1.302543050471802,-1.283937597696406,-1.1888656357723224,-1.8255053177401255,-1.470300580329143,-1.4531352275657872,-1.1149013377840418,-2.0668808229128626,0
1.0,34,-0.1535614128917987,0.7730315517428347,-0.8610678749815863,-1.1051671299277015,0.19857171542012722,-1.0744439195820936,0.9650512006126178,0.7612895451306212,0.46843253220772507,1.4085379041139952,0.8946818792568707,7
1.0,21,-0.6878505137075456,-0.06696473928471375,-1.0492866247864883,-1.1051671299277015,-1.055859241832324,-0.9600222033918647,0.22090279571855295,0.9472553889189349,-0.30019457170167985,0.3991622073547804,0.4010880955619152,5
1.0,6,-0.1535614128917987,0.7730315517428347,-0.4846303753717825,-0.907791209383601,-0.713741708036201,-0.9600222033918647,0.5929769981655855,1.3191870764955622,0.6605893081850763,1.660881828303799,1.0592131404885226,1
1.0,31,-1.2221396145232923,-0.06696473928471375,-0.4846303753717825,-1.0064791696556512,-0.713741708036201,-0.04464847387003351,-0.7092827103990282,0.3893578575539939,-1.0688216756110847,-0.6102134894044343,-1.2442245167546033,6
1.0,4,-0.1535614128917987,0.3530334062290605,-0.4846303753717825,-1.0064791696556512,-0.59970253010416,-0.616757054821178,0.22090279571855295,1.3191870764955622,0.2762757562303738,0.6515061315445841,0.23655683433026334,0
1.0,7,1.4493058895554418,0.9830306244997218,-0.10819287576197868,-0.8091032491115506,0.4266500712842093,-0.3879136224407202,0.9650512006126178,1.8770846078605032,1.23705963611713,2.41791360087321,2.046400707878434,1
1.0,54,-0.1535614128917987,0.5630324789859475,-0.10819287576197868,-0.7104152888395003,-0.59970253010416,-0.5023353386309491,0.5929769981655855,1.5051529202838758,0.8527460841624275,1.9132257524936027,1.1414787711043486,8
1.0,19,-0.1535614128917987,0.3530334062290605,-1.2375053745913902,-1.1051671299277015,-0.59970253010416,-0.3879136224407202,-0.1511714067284795,0.5753237013423076,1.0449028601397787,1.4085379041139952,0.3188224649460893,3
1.0,24,0.3807276879239481,0.5630324789859475,-0.4846303753717825,-0.7104152888395003,0.31261089335216824,-0.8456004872016358,0.7790140993891016,1.6911187640721896,0.6605893081850763,2.41791360087321,1.1414787711043486,5
1.0,32,-0.1535614128917987,0.5630324789859475,0.644682123457629,-1.1051671299277015,-0.3716241742400779,-1.3032873519625514,0.7790140993891016,-0.9124030489642019,0.6605893081850763,0.3991622073547804,-0.6683651024438219,6
1.0,16,-1.2221396145232923,-1.3269591758260364,-0.4846303753717825,-1.2038550901997518,-1.3979767756284471,-1.0744439195820936,-1.4534311152930932,-1.2843347365408293,-1.6452920035431384,-1.2410732998789435,-2.0668808229128626,3
1.0,28,0.3807276879239481,0.9830306244997218,1.0211196230674329,-0.2169754874792489,0.0845325374880862,0.41303839089088207,0.9650512006126178,1.6911187640721896,0.46843253220772507,1.5347098662088972,-0.8328963636754736,6
1.0,22,-0.1535614128917987,-0.27696381204160087,-0.8610678749815863,-1.2038550901997518,-1.055859241832324,-0.8456004872016358,0.7790140993891016,0.2033920137656802,0.6605893081850763,0.9038500557343878,2.2109319691100855,5
1.0,8,0.6478722383318215,1.1930296972566088,0.26824462384782516,-0.5130393682953998,-0.59970253010416,-0.3879136224407202,-1.0813569128460607,1.6911187640721896,1.23705963611713,2.291741638778308,0.4010880955619152,1
1.0,36,0.6478722383318215,0.3530334062290605,-0.6728491251766844,-1.0064791696556512,-0.59970253010416,-0.616757054821178,1.1510883018361342,1.3191870764955622,0.6605893081850763,1.5347098662088972,0.4010880955619152,7
1.0,32,-0.9549950641154189,-0.06696473928471375,0.644682123457629,-0.61172732856745,0.0845325374880862,-0.2734919062504913,0.22090279571855295,0.2033920137656802,0.46843253220772507,1.5347098662088972,-1.1619588861387773,6
1.0,16,0.11358313751607471,0.7730315517428347,0.644682123457629,-0.61172732856745,-0.14354581837599584,-0.04464847387003351,-0.1511714067284795,1.5051529202838758,1.0449028601397787,1.660881828303799,-0.17477131874886626,3
1.0,17,-0.42070596329967214,-0.486962884798488,0.45646337365272704,-0.7104152888395003,-0.3716241742400779,-0.1590701900602624,0.7790140993891016,0.9472553889189349,0.6605893081850763,1.4085379041139952,-0.50383384121217,3
1.0,18,0.6478722383318215,1.1930296972566088,-0.10819287576197868,-0.7104152888395003,-0.2575849963080369,-0.3879136224407202,0.22090279571855295,1.8770846078605032,0.6605893081850763,1.660881828303799,-0.01024005751721442,3
1.0,24,0.3807276879239481,0.5630324789859475,1.3975571226772365,-0.7104152888395003,0.31261089335216824,-0.04464847387003351,0.7790140993891016,0.3893578575539939,0.6605893081850763,0.020646321070074896,-0.09250568813304035,5
1.0,32,1.1821613391475683,0.9830306244997218,1.5857758724821385,-0.2169754874792489,0.4266500712842093,0.06977324232019538,0.5929769981655855,0.9472553889189349,1.23705963611713,0.2729902452598786,0.6478849874093929,6
1.0,42,0.9150167887396949,0.7730315517428347,1.2093383728723348,-0.019599566935148315,0.31261089335216824,0.527460107081111,1.3371254030596504,1.8770846078605032,0.2762757562303738,1.4085379041139952,0.8946818792568707,7
1.0,4,-0.6878505137075456,-0.486962884798488,-0.10819287576197868,-0.7104152888395003,-0.59970253010416,-0.5023353386309491,-0.523245609175512,0.017426169977366516,-0.49235134767903105,-0.2316976031197288,-0.50383384121217,0
1.0,20,-0.6878505137075456,0.9830306244997218,0.26824462384782516,-0.8091032491115506,-0.4856633521721189,-0.3879136224407202,-0.7092827103990282,0.017426169977366516,1.6213731880718325,1.4085379041139952,0.8946818792568707,3
1.0,21,-1.2221396145232923,1.613027842770383,1.0211196230674329,0.27646431388100257,-0.59970253010416,-0.04464847387003351,-0.523245609175512,-0.16853967381094717,1.8135299640491835,0.2729902452598786,1.1414787711043486,5
1.0,17,-0.9549950641154189,0.5630324789859475,1.2093383728723348,-0.5130393682953998,-0.713741708036201,-0.9600222033918647,-0.8953198116225445,0.017426169977366516,2.005686740026535,0.9038500557343878,-0.5860994718279959,3
1.0,16,0.3807276879239481,0.3530334062290605,-0.8610678749815863,-0.3156634477512992,-1.055859241832324,-0.7311787710114069,0.5929769981655855,-0.16853967381094717,0.8527460841624275,0.9038500557343878,0.7301506180252189,3
